SkillId,Skill_US,IsSpecialized,IsSoftware,IsBaseline,IsLanguage,IsActive,SkillCluster,SkillClusterFamily
8218,Offshore Drilling,1,0,0,0,1,Oil Drilling,Energy and Utilities
8219,SF-86,1,0,0,0,1,na,na
8220,Medical Abstraction,1,0,0,0,1,Medical Documentation and Abstraction,Health Care
8221,Intraocular Pressure,1,0,0,0,1,Eye Care,Health Care
8222,Flight Planning,1,0,0,0,1,na,na
8223,Mechanical Assembly,1,0,0,0,1,Electrical and Mechanical Labor,"Maintenance, Repair, and Installation"
8224,XLISP,1,0,0,0,1,na,na
8225,Pay-Per-Click Management,1,0,0,0,1,na,na
8226,Vietnamese,0,0,1,1,1,na,na
8227,Crude Extraction,1,0,0,0,1,na,na
8228,Tennis,1,0,0,0,1,Coaching and Athletic Training,Education and Training
8229,Surgical Services,1,0,0,0,1,Surgery,Health Care
8230,Necrotizing Fasciitis,1,0,0,0,1,na,na
8231,Gene Deletion,1,0,0,0,1,na,na
8232,Dublin Core,1,1,0,0,1,Archiving,Education and Training
8233,Bioprocess Science,1,0,0,0,1,na,na
8234,Musculoskeletal Disorders,1,0,0,0,1,Orthopedics,Health Care
8235,L-Sealers,1,0,0,0,1,na,na
8237,Mckesson Care Management,1,1,0,0,1,na,na
8238,Antimicrobial Agent,1,0,0,0,1,na,na
8239,Measles Vaccination,1,0,0,0,1,na,na
8241,Internet Traffic,1,0,0,0,1,na,na
8243,Wetlands Remediation,1,0,0,0,1,na,na
8244,Alphacam,1,1,0,0,1,na,na
8245,Prospect Meetings,1,0,0,0,1,General Sales,Sales
8246,Rheumatic Diseases knowledge,1,0,0,0,1,na,na
8247,National Industrial Security Program Operating Manual,1,0,0,0,1,Government Clearance and Security Standards,Public Safety and National Security
8248,DNIS,1,0,0,0,1,na,na
8249,Lanthanum Extraction,1,0,0,0,1,na,na
8250,Viral Structure,1,0,0,0,1,na,na
8251,Vanity Installation,1,0,0,0,1,na,na
8252,CAD / CAM (Computer-Aided Design / Manufacturing),1,0,0,0,1,Computer-Aided Manufacturing,Manufacturing and Production
8253,Outbound Diversion Management,1,0,0,0,1,na,na
8254,Langerhans Cell Histocytosis,1,0,0,0,1,na,na
8255,Job Evaluation,1,0,0,0,1,Compensation and Benefits,Human Resources
8256,Bank Product Promotion,1,0,0,0,1,Specialized Sales,Sales
8257,Power Hoists,1,0,0,0,1,na,na
8258,Activity - Related Medical Conditions,1,0,0,0,1,na,na
8259,Lung Transplant,1,0,0,0,1,na,na
8260,Lotus Notes Administration,1,1,0,0,1,na,na
8261,Cherubism,1,0,0,0,1,na,na
8262,J2EE,1,1,0,0,1,Java,Information Technology
8263,Cellular Biology of Cancer Cells,1,0,0,0,1,na,na
8264,Enzyme Isolation,1,0,0,0,1,na,na
8266,Logistics Engineering,1,0,0,0,1,Logistics,Supply Chain and Logistics
8267,Hernia Repair,1,0,0,0,1,na,na
8268,Plumbing System Preassembly,1,0,0,0,1,na,na
8270,Generalized Anxiety Disorder,1,0,0,0,1,na,na
8271,Electrical Vocabulary,1,0,0,0,1,na,na
8272,Bituminous Sands Quarrying,1,0,0,0,1,na,na
8273,Chartio,1,1,0,0,1,Business Intelligence Software,Analysis
8274,Online Advertising,1,0,0,0,1,Online Advertising,Marketing and Public Relations
8275,I2/JDA Planning Tools,1,1,0,0,1,na,na
8276,Unreal,1,1,0,0,1,Animation and Game Design,Design
8277,Job Placements,1,0,0,0,1,na,na
8278,Facebook Development,1,0,0,0,1,na,na
8279,Histocompatibility Complexes,1,0,0,0,1,na,na
8281,Heavy Industrial Project Experience,1,0,0,0,1,Civil Engineering Industry Knowledge,Industry Knowledge
8282,Critical Thinking,0,0,1,0,1,na,na
8283,Digital Interfacing,1,0,0,0,1,na,na
8284,Rubber Mallets,1,0,0,0,1,Carpentry,Architecture and Construction
8285,Federal Student Aid,1,0,0,0,1,na,na
8286,Biacore,1,0,0,0,1,na,na
8287,Instrumental Training,1,0,0,0,1,na,na
8288,Vehicle Inspection,1,0,0,0,1,Vehicle Repair and Maintenance,"Maintenance, Repair, and Installation"
8289,Wheeled Wire Dispensers,1,0,0,0,1,na,na
8290,Brand Performance Analysis,1,0,0,0,1,na,na
8291,Materials Testing,1,0,0,0,1,Materials Process,Manufacturing and Production
8292,Giloma,1,0,0,0,1,na,na
8293,Finger Prick,1,0,0,0,1,na,na
8294,Microsoft C,1,1,0,0,1,Microsoft Development Tools,Information Technology
8295,Therapeutic Plan,1,0,0,0,1,Rehab Therapy,Health Care
8296,Chemical Process Engineering,1,0,0,0,1,Process Engineering,Engineering
8297,Test Lamps,1,0,0,0,1,na,na
8298,Print Advertising Sales,1,0,0,0,1,Specialized Sales,Sales
8299,Adobe PhotoDeluxe,1,1,0,0,1,Graphic and Visual Design Software,Design
8300,Standards Administration,1,0,0,0,1,na,na
8301,Bill Adjustment,1,0,0,0,1,na,na
8303,Profitool Software,1,1,0,0,1,na,na
8304,Adobe PageMaker,1,1,0,0,1,Graphic and Visual Design Software,Design
8305,Promotional Events,1,0,0,0,1,Promotions and Campaigns,Marketing and Public Relations
8306,Pumping System Design,1,0,0,0,1,na,na
8307,health information management (HIM) Trends,1,0,0,0,1,na,na
8308,Cerebral Palsy Diagnosis / Treatment,1,0,0,0,1,Neurology,Health Care
8309,Wholesale Power Delivery,1,0,0,0,1,na,na
8310,Resect,1,0,0,0,1,na,na
8311,Metastasis,1,0,0,0,1,na,na
8312,Emissions Inventories,1,0,0,0,1,na,na
8313,Medication Prescription,1,0,0,0,1,General Medicine,Health Care
8314,Staph Infection,1,0,0,0,1,na,na
8315,Dermatological Disease knowledge,1,0,0,0,1,na,na
8316,Water Aerobics,1,0,0,0,1,na,na
8317,Branding Strategy,1,0,0,0,1,Brand Management,Marketing and Public Relations
8318,Material Schedules,1,0,0,0,1,na,na
8319,Supply Base Trends Analysis,1,0,0,0,1,na,na
8320,Quantitative Mrna Content (RNA-SEQ),1,0,0,0,1,na,na
8321,Computerized Accounts Payable,1,0,0,0,1,na,na
8322,Immunodiagnostic Assay Format Development,1,0,0,0,1,na,na
8323,Transvaginal Ultrasound,1,0,0,0,1,na,na
8324,Promethium Mining,1,0,0,0,1,na,na
8326,Communication Skills,0,0,1,0,1,na,na
8327,Eye Structure Disease knowledge,1,0,0,0,1,na,na
8328,Children's Needs,1,0,0,0,1,na,na
8329,Kitchen and Bath Carpentry,1,0,0,0,1,na,na
8330,Medical Operations,1,0,0,0,1,Medical Procedure and Regulation,Health Care
8331,Randomized Clinical Trial,1,0,0,0,1,na,na
8332,Prograf,1,0,0,0,1,na,na
8333,Aluminum Industry Knowledge,1,0,0,0,1,Aluminum Industry Knowledge,Industry Knowledge
8334,Wetland Science,1,0,0,0,1,na,na
8335,It Support,1,0,0,0,1,Technical Support,Information Technology
8336,Economic Forecasting,1,0,0,0,1,Economics,"Economics, Policy, and Social Studies"
8337,Bioanalytical Technology,1,0,0,0,1,na,na
8338,Pyelogram,1,0,0,0,1,na,na
8339,Epower Software,1,1,0,0,1,na,na
8340,Microfabrication,1,0,0,0,1,Micro Manufacturing,Manufacturing and Production
8341,Radiation Oncology,1,0,0,0,1,Oncology,Health Care
8342,Cooking,1,0,0,0,1,Food and Beverage Service,Personal Care and Services
8343,Malpas,1,0,0,0,1,na,na
8344,Liquid Scintillation,1,0,0,0,1,na,na
8345,Union Organizing,1,0,0,0,1,na,na
8347,Business Administration,1,0,0,0,1,Business Management,Business
8348,Speech Recognition,1,1,0,0,1,Natural Language Processing (NLP),Analysis
8349,Rantes,1,0,0,0,1,na,na
8350,Fund Accounting,1,1,0,0,1,Specialized Accounting,Finance
8351,Cost Analysis,1,0,0,0,1,Cost Accounting,Finance
8352,Micro-valves,1,0,0,0,1,na,na
8353,Filing Appeals,1,0,0,0,1,na,na
8354,Intellectual Property Law,1,0,0,0,1,Intellectual Property,Legal
8355,Infoview,1,1,0,0,1,na,na
8356,Oral Health Maintenance,1,0,0,0,1,Dental Care,Health Care
8357,Technical Orders,1,0,0,0,1,Electrical and Mechanical Labor,"Maintenance, Repair, and Installation"
8358,Pre-Natal YOGA,1,0,0,0,1,na,na
8359,Promotional Marketing,1,0,0,0,1,General Marketing,Marketing and Public Relations
8360,Design Change Packages,1,0,0,0,1,na,na
8361,DOS 6.2,1,0,0,0,1,na,na
8362,Mobile Platform Development,1,1,0,0,1,Mobile Development,Information Technology
8363,Purchase Order and Invoice Coding,1,0,0,0,1,na,na
8364,Plumbing Fitting Insulation,1,0,0,0,1,na,na
8365,Fourier Transform Infrared Spectroscopy,1,0,0,0,1,na,na
8366,Home Mortgage Disclosure Act (HMDA),1,0,0,0,1,Mortgage Lending,Finance
8367,Laboratory Operations Miniaturization,1,0,0,0,1,na,na
8368,Data Architecture,1,0,0,0,1,Database Administration,Information Technology
8369,Western Medicine,1,0,0,0,1,na,na
8370,Random Orbital Sanders,1,0,0,0,1,na,na
8371,Method 1,1,0,0,0,1,na,na
8372,Health Information Confidentiality,1,0,0,0,1,Health Information Management and Security,Health Care
8373,Electrical System Building,1,0,0,0,1,Electrical Construction,Architecture and Construction
8374,GRG2,1,0,0,0,1,na,na
8375,Waste Stream Management,1,0,0,0,1,na,na
8376,Customer Service Process Improvement,1,0,0,0,1,na,na
8377,Hydroclimatology,1,0,0,0,1,na,na
8378,IBM NCP,1,1,0,0,1,na,na
8379,Computer Difficulty Assistance,1,0,0,0,1,na,na
8380,Chemical Pollutant Dispersion Forecasting,1,0,0,0,1,na,na
8381,Consumer Lending Process,1,0,0,0,1,General Lending,Finance
8382,Cation,1,0,0,0,1,na,na
8383,Natural Gas Stripping,1,0,0,0,1,na,na
8384,Punch List Carpentry,1,0,0,0,1,na,na
8385,Activities of Daily Living (ADLS),1,0,0,0,1,Basic Living Activities Support,Health Care
8386,Fleet Preventive Maintenance,1,0,0,0,1,Vehicle Repair and Maintenance,"Maintenance, Repair, and Installation"
8387,Town Conservation,1,0,0,0,1,na,na
8388,Payables,1,0,0,0,1,Accounts Payable and Receivable,Finance
8389,Healthcare Information System Selection,1,0,0,0,1,na,na
8390,DRG Group Assignment,1,0,0,0,1,Medical Documentation and Abstraction,Health Care
8391,Framing,1,0,0,0,1,Carpentry,Architecture and Construction
8392,Value Stream Mapping,1,0,0,0,1,Lean Manufacturing,Manufacturing and Production
8393,Nephrolithiasis,1,0,0,0,1,na,na
8394,Sensory Perception Testing,1,0,0,0,1,na,na
8395,Proctosigmoidoscopy,1,0,0,0,1,na,na
8396,Money Management,1,0,0,0,1,Investment Management,Finance
8397,Financial Advising,1,0,0,0,1,Financial Advisement,Finance
8398,Information Transmission,1,0,0,0,1,na,na
8399,OpenOffice.Org,1,1,0,0,1,na,na
8400,Wetland Services,1,0,0,0,1,na,na
8401,iNews,1,1,0,0,1,na,na
8402,Procurement Environment Leadership,1,0,0,0,1,na,na
8403,Speed Lathes,1,0,0,0,1,na,na
8404,Medical Virology,1,0,0,0,1,na,na
8405,Sequence Alignment,1,0,0,0,1,na,na
8406,Logistics Processes Evaluation,1,0,0,0,1,na,na
8407,Flight Systems Management,1,0,0,0,1,na,na
8408,Wet Chemistry,1,0,0,0,1,Chemistry,Science and Research
8409,PR Newswire,1,1,0,0,1,na,na
8410,HMCE Tuxedo,1,0,0,0,1,na,na
8411,Biorefinery,1,0,0,0,1,Energy Solutions,Energy and Utilities
8412,Rail-Track Laying,1,0,0,0,1,na,na
8413,Neuroscience,1,0,0,0,1,Neuroscience,Science and Research
8414,Bike Industry Knowledge,1,0,0,0,1,Ground Transportation Industry Knowledge,Industry Knowledge
8415,Wardrobe Maintenance,1,0,0,0,1,na,na
8416,WordPress,1,1,0,0,1,Social Media,Marketing and Public Relations
8417,Heat Treat Welding,1,0,0,0,1,na,na
8418,Group Rehabilitation Direction,1,0,0,0,1,na,na
8419,One-Write Plus,1,1,0,0,1,na,na
8420,Supply Chain Model Design,1,0,0,0,1,na,na
8421,Wildlife Habitat Impact Studies,1,0,0,0,1,na,na
8422,Scalable Inman Flash Replacement (SIFR),1,1,0,0,1,na,na
8423,Construction Monitoring,1,0,0,0,1,Construction Inspection,Architecture and Construction
8424,Cardiac Rehabilitation,1,0,0,0,1,Cardiology,Health Care
8425,Cost-Benefit Studies,1,0,0,0,1,na,na
8426,Plasmodesmata,1,0,0,0,1,na,na
8427,Building Design,1,0,0,0,1,General Architecture,Architecture and Construction
8428,SAP Payroll Data Entry,1,1,0,0,1,na,na
8429,Style Sheets,1,0,0,0,1,User Interface and User Experience (UI/UX) Design,Design
8431,Melanoma Cancer knowledge,1,0,0,0,1,na,na
8432,Microsoft Silverlight,1,1,0,0,1,Microsoft Development Tools,Information Technology
8433,Preventive Health Reports,1,0,0,0,1,na,na
8434,Transposon,1,0,0,0,1,na,na
8435,Activex Data Object (ADO),1,1,0,0,1,Microsoft Development Tools,Information Technology
8436,United States Public Health Service,1,0,0,0,1,na,na
8437,Heart Surgery,1,0,0,0,1,na,na
8439,Cauterization,1,0,0,0,1,na,na
8440,Keratoplasty,1,0,0,0,1,na,na
8441,Electric Image,1,0,0,0,1,na,na
8442,HSG,1,0,0,0,1,na,na
8443,Ophthalmologic Services,1,0,0,0,1,na,na
8444,Tax Analysis,1,0,0,0,1,Tax,Finance
8445,Consumer Insights,1,0,0,0,1,Brand Management,Marketing and Public Relations
8446,Database Programming,1,0,0,0,1,Database Administration,Information Technology
8447,Bluebooking,1,0,0,0,1,na,na
8448,Circulatory System,1,0,0,0,1,na,na
8449,Single Reel Cable Trailers,1,0,0,0,1,na,na
8450,Premature Birth,1,0,0,0,1,na,na
8451,NHLBI,1,0,0,0,1,na,na
8452,Hyperthermia,1,0,0,0,1,na,na
8453,I2 Buying and Assortment Management (BAM),1,0,0,0,1,na,na
8454,Bench Carpentry,1,0,0,0,1,na,na
8456,Business Intelligence Project Management,1,0,0,0,1,IT Management,Information Technology
8457,Apoptosis,1,0,0,0,1,na,na
8458,Taking Messages,1,0,0,0,1,General Administrative and Clerical Tasks,Administration
8459,Transit Operations,1,0,0,0,1,Operations Management,Business
8460,Gamma Globulin,1,0,0,0,1,na,na
8461,Archivists' Toolkit,1,0,0,0,1,na,na
8462,Electroporation,1,0,0,0,1,na,na
8463,Brownfield Redevelopment,1,0,0,0,1,na,na
8464,Power Benders,1,0,0,0,1,na,na
8465,FileZilla,1,1,0,0,1,na,na
8466,Uranium Stripping,1,0,0,0,1,na,na
8467,Patient Log in,1,0,0,0,1,na,na
8468,VNU Education,1,0,0,0,1,na,na
8469,Perform Defibrillation,1,0,0,0,1,na,na
8470,Neutralizer Tanks,1,0,0,0,1,na,na
8471,DOS Plus,1,0,0,0,1,na,na
8472,Recombinant Protein Cloning,1,0,0,0,1,na,na
8473,Fecal Incontinence,1,0,0,0,1,na,na
8474,Glycohemoglobin,1,0,0,0,1,na,na
8475,Beef Industry Knowledge,1,0,0,0,1,Food and Beverage Industry Knowledge,Industry Knowledge
8476,Transgenic Plants,1,0,0,0,1,na,na
8477,Ambulatory Electronic Health Record (EHR) Software,1,1,0,0,1,na,na
8478,Breathing Exercises,1,0,0,0,1,na,na
8479,Internal Control Evaluation,1,0,0,0,1,Internal Controls,Business
8480,Plaster Painting,1,0,0,0,1,na,na
8481,IBM OS/2,1,1,0,0,1,na,na
8482,Windows Programming,1,1,0,0,1,Microsoft Development Tools,Information Technology
8483,Procedure Writing,1,0,0,0,1,Writing,Media and Writing
8484,Microsoft Terminal Server,1,1,0,0,1,Network Configuration,Information Technology
8485,Competitive Immunoassays,1,0,0,0,1,na,na
8486,Ecological/Environmental Risk Assessment,1,0,0,0,1,na,na
8487,Leadership in Energy and Environmental Design (LEED),1,0,0,0,1,Green Architecture,Architecture and Construction
8488,Climate Change Mitigation Intiatives,1,0,0,0,1,na,na
8489,Material Stress Computation,1,0,0,0,1,na,na
8490,Mediastinum,1,0,0,0,1,na,na
8491,Day Care Setting,1,0,0,0,1,na,na
8492,Material Variability Reduction,1,0,0,0,1,na,na
8493,Project Scope Definition,1,0,0,0,1,Project Management,Business
8494,Business Sales Support,1,0,0,0,1,na,na
8495,Visual Basic,1,1,0,0,1,Microsoft Development Tools,Information Technology
8496,Flame Ionization Detector (FID),1,0,0,0,1,na,na
8497,Fiscal Analysis,1,0,0,0,1,Financial Management,Finance
8499,Afferent,1,0,0,0,1,na,na
8500,Autopsy,1,0,0,0,1,Pathology,Health Care
8501,Condition Management,1,0,0,0,1,Advanced Patient Care,Health Care
8502,Hospice,1,0,0,0,1,Advanced Patient Care,Health Care
8503,Teeth Examination,1,0,0,0,1,na,na
8504,HAZMAT,1,0,0,0,1,Hazardous Waste Management,Environment
8505,Torus Tapestry,1,0,0,0,1,na,na
8506,Regulatory Processes,1,0,0,0,1,Health Care Procedure and Regulation,Health Care
8507,Foreign Military Sales,1,0,0,0,1,Specialized Sales,Sales
8508,Cosmetics Industry Knowledge,1,0,0,0,1,Cosmetics Industry Knowledge,Industry Knowledge
8509,AMA Style Guide,1,0,0,0,1,Writing,Media and Writing
8510,Fax Machine Repair,1,0,0,0,1,na,na
8511,Marketing Potential,1,0,0,0,1,Marketing Management,Marketing and Public Relations
8512,Organic Photovoltaics (OPV),1,0,0,0,1,na,na
8513,Database as a Service (DBaaS),1,1,0,0,1,na,na
8514,Feedtube Removal,1,0,0,0,1,na,na
8516,ACL Repair,1,0,0,0,1,na,na
8518,Smelting Stripping,1,0,0,0,1,na,na
8520,Radial Saws,1,0,0,0,1,na,na
8521,Ventilation Systems,1,0,0,0,1,HVAC,"Maintenance, Repair, and Installation"
8522,Energy Efficient Building,1,0,0,0,1,Energy Efficiency,Energy and Utilities
8523,Conjunctiva,1,0,0,0,1,na,na
8524,Electrocardiogram (EKG) Interpretation,1,0,0,0,1,Cardiology,Health Care
8525,Natural Gas Location,1,0,0,0,1,na,na
8526,Architectural Practices,1,0,0,0,1,na,na
8527,Hazardous Materials Endorsement,1,0,0,0,1,Hazardous Waste Management,Environment
8528,Bronchodilator,1,0,0,0,1,na,na
8529,Water Treatment,1,0,0,0,1,Water Testing and Treatment,Environment
8530,Nitrogen Oxide Emissions Reduction,1,0,0,0,1,na,na
8531,Instant Rate Coupon (IRC) Placement,1,0,0,0,1,na,na
8532,Carcinoid Syndrome,1,0,0,0,1,na,na
8533,Biological Material,1,0,0,0,1,na,na
8534,Manufacturing Quality Optimization,1,0,0,0,1,na,na
8535,Pulp Chamber Filling,1,0,0,0,1,na,na
8536,Pituitary Tumors Diagnosis / Treatment,1,0,0,0,1,na,na
8537,Defense Central Index of Investigations,1,0,0,0,1,na,na
8538,Employment Law Compliance,1,0,0,0,1,Regulation and Law Compliance,Legal
8539,Collateral Management,1,0,0,0,1,na,na
8540,Pharmacovigilance,1,0,0,0,1,Pharmacy,Health Care
8541,Environmental Models,1,0,0,0,1,na,na
8542,Brainstem Auditory Evoked Potentials,1,0,0,0,1,na,na
8543,Gas Collection System Productivity,1,0,0,0,1,na,na
8544,Data Communications,1,0,0,0,1,General Networking,Information Technology
8545,Holmium Stripping,1,0,0,0,1,na,na
8546,Compass,1,0,0,0,1,na,na
8547,Child Development,1,0,0,0,1,Child Development,Education and Training
8548,Methotrexate,1,0,0,0,1,na,na
8549,Paper Microbiology,1,0,0,0,1,na,na
8550,Land Care,1,0,0,0,1,Agronomy and Farming,"Agriculture, Horticulture, and the Outdoors"
8551,Advanced Data Entry,1,0,0,0,1,General Administrative and Clerical Tasks,Administration
8552,Macromedia,1,1,0,0,1,User Interface and User Experience (UI/UX) Design,Design
8553,Engine Tuning,1,0,0,0,1,na,na
8554,Medicare Inpatient Coding,1,0,0,0,1,na,na
8555,Oracle Fixed Assets,1,1,0,0,1,na,na
8556,Contaminant Isopleth Map Preparation,1,0,0,0,1,na,na
8558,Administration Management,1,0,0,0,1,na,na
8559,Mental Health Education,1,0,0,0,1,na,na
8560,AC/DC Rectification System,1,0,0,0,1,na,na
8561,Palsy,1,0,0,0,1,na,na
8562,Security Experience,1,0,0,0,1,Physical Security,Public Safety and National Security
8563,Backbone.js,1,1,0,0,1,Web Development,Information Technology
8564,HVAC Design,1,0,0,0,1,HVAC,"Maintenance, Repair, and Installation"
8565,Population Ecology,1,0,0,0,1,na,na
8566,Carbon Footprint,1,0,0,0,1,na,na
8567,AdvantX Software,1,1,0,0,1,na,na
8568,Assay Validation Devices,1,0,0,0,1,na,na
8569,Bauxite Stripping,1,0,0,0,1,na,na
8570,Hoppers,1,0,0,0,1,Metal Fabrication,Manufacturing and Production
8572,Forestry Skidders,1,0,0,0,1,na,na
8573,Occupational Therapy Research,1,0,0,0,1,na,na
8574,Signal Controls,1,0,0,0,1,na,na
8575,Microsoft BackOffice,1,1,0,0,1,Web Servers,Information Technology
8576,Dental Dam,1,0,0,0,1,na,na
8577,TGF Beta Signaling Pathway,1,0,0,0,1,na,na
8578,Cabling,1,0,0,0,1,Electrical and Mechanical Labor,"Maintenance, Repair, and Installation"
8579,Legal Terminology,1,0,0,0,1,Litigation,Legal
8580,Patient Compliance Monitoring,1,0,0,0,1,na,na
8581,Congenital Malformation,1,0,0,0,1,na,na
8582,Neonatal Intensive Care,1,0,0,0,1,Pediatrics,Health Care
8583,Abdominal Aneurysm,1,0,0,0,1,na,na
8584,Motion Capture,1,0,0,0,1,na,na
8585,Spill Free Operations,1,0,0,0,1,na,na
8586,Health Data Classification Systems,1,0,0,0,1,na,na
8587,Locomotive Safety Standards,1,0,0,0,1,na,na
8588,Promotional Campaigns,1,0,0,0,1,Promotions and Campaigns,Marketing and Public Relations
8589,Non-Contract Component Acquisition,1,0,0,0,1,na,na
8590,Buprenorphine,1,0,0,0,1,na,na
8591,Financial Reporting Industry Knowledge,1,0,0,0,1,Financial Services Industry Knowledge,Industry Knowledge
8592,LUES,1,0,0,0,1,na,na
8594,Electrotherapy,1,0,0,0,1,na,na
8595,Note Taking,1,0,0,0,1,General Administrative and Clerical Tasks,Administration
8596,Carrara,1,1,0,0,1,na,na
8597,JavaScript,1,1,0,0,1,JavaScript and jQuery,Information Technology
8598,Chronic Renal Failure,1,0,0,0,1,na,na
8599,Super Xtas,1,0,0,0,1,na,na
8600,Hazardous Waste Sorting,1,0,0,0,1,na,na
8601,Electrical Fixture Repair,1,0,0,0,1,na,na
8602,Circuit Analysis,1,0,0,0,1,Circuitry,Engineering
8603,Contract Recruitment,1,0,0,0,1,na,na
8604,Necrosis,1,0,0,0,1,na,na
8605,Artificial Respiration,1,0,0,0,1,na,na
8606,Hazardous Energy Control,1,0,0,0,1,na,na
8607,Biomass Production,1,0,0,0,1,na,na
8608,STATISTICA,1,1,0,0,1,na,na
8609,Public Accounting,1,0,0,0,1,General Accounting,Finance
8610,Amp Probes,1,0,0,0,1,na,na
8612,Aerobics,1,0,0,0,1,Physical Therapy,Health Care
8613,Greek,0,0,1,1,1,na,na
8615,Raw Material Sourcing,1,0,0,0,1,na,na
8616,APC Group Assignment,1,0,0,0,1,na,na
8617,Nucleotide,1,0,0,0,1,na,na
8618,Inlet Armada,1,1,0,0,1,na,na
8619,Mental Health,1,0,0,0,1,Mental and Behavioral Health Specialties,Health Care
8621,Repetitive Stress Injury,1,0,0,0,1,na,na
8622,Grievance Arbitration,1,0,0,0,1,na,na
8623,Biofiltration Basins,1,0,0,0,1,na,na
8624,Environmental Testing,1,0,0,0,1,Engineering Practices,Engineering
8625,Earthmoving shovels,1,0,0,0,1,na,na
8626,Billing Industry Knowledge,1,0,0,0,1,Collection Services Industry Knowledge,Industry Knowledge
8627,Family Therapy,1,0,0,0,1,Mental Health Therapies,Health Care
8628,Speech Writing,1,0,0,0,1,Writing,Media and Writing
8629,Inspection of Safety Equipment and/or Alarm Systems,1,0,0,0,1,Fire Inspection,Public Safety and National Security
8630,Europium Quarrying,1,0,0,0,1,na,na
8631,Assay Troubleshooting,1,0,0,0,1,na,na
8632,Lipid-Based Systems,1,0,0,0,1,na,na
8633,Neodymium Extraction,1,0,0,0,1,na,na
8634,Clinical Documentation Modification,1,0,0,0,1,na,na
8635,Plumbing Fixture Testing,1,0,0,0,1,na,na
8636,Case History Maintenance,1,0,0,0,1,Medical Documentation and Abstraction,Health Care
8637,Audit Program Development,1,0,0,0,1,Auditing,Finance
8638,Ethnograph,1,0,0,0,1,na,na
8639,FrontPage,1,1,0,0,1,Microsoft Office and Productivity Tools,Information Technology
8640,Printmaster Gold,1,0,0,0,1,na,na
8641,E-sourcing,1,0,0,0,1,Supplier Relationship Management,Supply Chain and Logistics
8642,Giardia,1,0,0,0,1,na,na
8643,"Cell, Stem",1,0,0,0,1,na,na
8644,Socket Wrenches,1,0,0,0,1,Hand Tools,"Maintenance, Repair, and Installation"
8645,Variable Speed Drives,1,0,0,0,1,Circuitry,Engineering
8646,Client Representation,1,0,0,0,1,Litigation,Legal
8647,Handheld Thermometers,1,0,0,0,1,na,na
8648,Health Information Technology Use,1,0,0,0,1,na,na
8649,Op-eds,1,0,0,0,1,na,na
8650,Script Writing,1,1,0,0,1,na,na
8651,Ergonomic Analysis,1,0,0,0,1,na,na
8652,Construction Carpentry,1,0,0,0,1,na,na
8653,Timberline Software,1,1,0,0,1,Accounting and Finance Software,Finance
8654,Nerve Conduction Velocity (NCV),1,0,0,0,1,Neurology,Health Care
8655,Civil Engineering Principles,1,0,0,0,1,na,na
8656,Mycobacterium Tuberculosis,1,0,0,0,1,na,na
8657,Acute Coronary Syndromes,1,0,0,0,1,na,na
8658,Maintenance Coordination,1,0,0,0,1,Appliance Repair and Maintenance,"Maintenance, Repair, and Installation"
8659,Water Distribution,1,0,0,0,1,Water Supply,Energy and Utilities
8660,Home Health Care Service Maintenance,1,0,0,0,1,na,na
8661,Scriptaculous,1,1,0,0,1,na,na
8662,Ambulatory Care,1,0,0,0,1,Basic Patient Care,Health Care
8663,Federal Housing Administration (FHA) underwriting,1,0,0,0,1,na,na
8664,Surveillance,1,0,0,0,1,Surveillance,Public Safety and National Security
8665,Broadcast Industry Knowledge,1,0,0,0,1,Broadcasting Industry Knowledge,Industry Knowledge
8666,Material Requirement Planning (MRP),1,0,0,0,1,Supply Chain Planning,Supply Chain and Logistics
8667,Content Management,1,0,0,0,1,Content Development and Management,Media and Writing
8668,Child Neglect,1,0,0,0,1,na,na
8669,Tungsten Quarrying,1,0,0,0,1,na,na
8670,Export Administration Regulations,1,0,0,0,1,Regulation and Law Compliance,Legal
8671,Polyphenol,1,0,0,0,1,na,na
8672,Health Data Content,1,0,0,0,1,na,na
8673,Diggs,1,1,0,0,1,na,na
8674,Single Engine Land,1,0,0,0,1,na,na
8675,Investment Banking,1,0,0,0,1,Financial Trading,Finance
8676,Paraffin Wax Blocks,1,0,0,0,1,na,na
8677,Patient Behavior Monitoring,1,0,0,0,1,na,na
8678,Renewable Energy,1,0,0,0,1,Clean Energy,Energy and Utilities
8679,Customer Account Review,1,0,0,0,1,Advanced Customer Service,Customer and Client Support
8680,Engine Repair,1,0,0,0,1,Vehicle Repair and Maintenance,"Maintenance, Repair, and Installation"
8681,Antispasmodic Drugs,1,0,0,0,1,na,na
8682,Six Sigma Supply Chain Project Tracking,1,0,0,0,1,na,na
8683,Pancreatic Cancer knowledge,1,0,0,0,1,na,na
8684,Low Back Pain,1,0,0,0,1,na,na
8685,Interpretation of Motions,1,0,0,0,1,na,na
8686,Ambulation Assistance,1,0,0,0,1,Mobility Assistance,Health Care
8687,Purchase Order Amendments,1,0,0,0,1,Accounts Payable and Receivable,Finance
8688,Backing Maneuvers,1,0,0,0,1,Transportation Operations,Supply Chain and Logistics
8689,Hootsuite,1,1,0,0,1,Social Media,Marketing and Public Relations
8690,Photomicroscopes,1,0,0,0,1,na,na
8691,Cell Dynamics,1,0,0,0,1,na,na
8692,iKnowMed EHR,1,1,0,0,1,na,na
8693,Cell Sorting,1,0,0,0,1,na,na
